Capitulo;Nivel;Codigo;Descripcion
21;PARTIDA;21.01;"EXTRACTOS, ESENCIAS Y CONCENTRADOS DE CAFÉ, TÉ O YERBA MATE Y PREPARACIONES A BASE DE ESTOS PRODUCTOS O A BASE DE CAFÉ,, TÉ O YERBA MATE; ACHICORIA TOSTADA Y DEMÁS SUCEDÁNEOS DEL CAFÉ TOSTADOS Y SUS EXTRACTOS, ESENCIAS Y CONCENTRADOS."
21;PARTIDA;21.02;"LEVADURAS (VIVAS O MUERTAS); LOS DEMÁS MICROORGANISMOS MONOCELULARES MUERTOS (EXCEPTO LAS VACUNAS DE LA PARTIDA"
21;PARTIDA;21.03;"PREPARACIONES PARA SALSAS Y SALSAS PREPARADAS; CONDIMENTOS Y SAZONADORES, COMPUESTOS; HARINA DE MOSTAZA Y MOSTAZA PREPARADA."
21;PARTIDA;21.04;"PREPARACIONES PARA SOPAS, POTAJES O CALDOS; SOPAS, POTAJES O CALDOS, PREPARADOS; PREPARACIONES ALIMENTICIAS COMPUESTAS HOMOGENEIZADAS."
21;PARTIDA;21.06;PREPARACIONES ALIMENTICIAS NO EXPRESADAS NI COMPRENDIDAS EN OTRA PARTE.
22;PARTIDA;22.01;"AGUA, INCLUIDAS EL AGUA MINERAL NATURAL O ARTIFICIAL Y LA GASEADA, SIN ADICIÓN DE AZÚCAR U OTRO EDULCORANTE NI AROMATIZADA; HIELO Y NIEVE."
22;PARTIDA;22.02;AGUA, INCLUIDAS EL AGUA MINERAL Y LA GASEADA, CON ADICIÓN DE AZÚCAR UOTRO EDULCORANTE O AROMATIZADA, Y DEMÁS BEBIDAS NO ALCOHÓLICAS, EXCEPTO LOS JUGOS DE FRUTAS U OTROS FRUTOS O DE HORTALIZAS DE LA PARTIDA 20.09.
22;PARTIDA;22.04;"VINO DE UVAS FRESCAS, INCLUSO ENCABEZADO; MOSTO DE UVA, EXCEPTO EL DE LA PARTIDA 20.09."
22;PARTIDA;22.05;VERMUT Y DEMÁS VINOS DE UVAS FRESCAS PREPARADOS CON PLANTAS O SUSTANCIAS AROMÁTICAS.
22;PARTIDA;22.07;"ALCOHOL ETÍLICO SIN DESNATURALIZAR CON GRADO ALCOHÓLICO VOLUMÉTRICO SUPERIOR O IGUAL A L80%VOL.; ALCOHOL ETÍLICO Y AGUARDIENTE DESNATURALIZADOS, DE CUALQUIER GRADUACIÓN."
22;PARTIDA;22.08;"ALCOHOL ETÍLICO SIN DESNATURALIZAR CON GRADO ALCOHÓLICO VOLUMÉTRICO INFERIOR AL 80% VOL.; AGUARDIENTES, LICORES Y DEMÁS BEBIDAS ESPIRITUOSAS."
23;PARTIDA;23.01;"HARINA, POLVO Y«PELLETS», DECARNE, DESPOJOS, PESCADO ODE CRUSTÁCEOS, MOLUSCOS O DEMÁS INVERTEBRADOS ACUÁTICOS, IMPROPIOS PARA LA ALIMENTACIÓN HUMANA; CHICHARRONES."
23;PARTIDA;23.02;SALVADOS, MOYUELOS Y DEMÁS RESIDUOS DEL CERNIDO, DE LA MOLIENDA O DE OTROS TRATAMIENTOS DE LOS CEREALES O DELAS LEGUMINOSAS, INCLUSO EN «PELLETS».
23;PARTIDA;23.03;RESIDUOS DE LA INDUSTRIA DEL ALMIDÓN Y RESIDUOS SIMILARES, PULPA DE REMOLACHA, BAGAZO DE CAÑA DE AZÚCAR Y DEMÁS DESPERDICIOS DE LA INDUSTRIA AZUCARERA, HECES Y DESPERDICIOS DE CERVECERÍA O DE DESTILERÍA, INCLUSO EN «PELLETS».
23;PARTIDA;23.06;TORTAS Y DEMÁS RESIDUOS SÓLIDOS DE LA EXTRACCIÓN DE GRASAS O ACEITES, VEGETALES O DE ORIGEN MICROBIANO, INCLUSO MOLIDOS O EN «PELLETS», EXCEPTO LOS DE LAS PARTIDAS 23.04 O
23;PARTIDA;23.09;PREPARACIONES DE LOS TIPOS UTILIZADOS PARA LA ALIMENTACIÓN DE LOS ANIMALES.
24;PARTIDA;24.01;"TABACO EN RAMA O SIN ELABORAR; DESPERDICIOS DE TABACO."
24;PARTIDA;24.02;CIGARROS (PUROS) (INCLUSO DESPUNTADOS), CIGARRITOS (PURITOS) Y CIGARRILLOS, DE TABACO O DE SUCEDÁNEOS DEL TABACO.
24;PARTIDA;24.03;"LOS DEMÁS TABACOS Y SUCEDÁNEOS DEL TABACO, ELABORADOS; TABACO «HOMOGENEIZADO» O «RECONSTITUIDO»; EXTRACTOS Y JUGOS DE TABACO."
24;PARTIDA;24.04;"PRODUCTOS QUE CONTENGAN TABACO, TABACO RECONSTITUIDO, NICOTINA O SUCEDÁNEOS DEL TABACO O DE NICOTINA, DESTINADOS PARA LA INHALACIÓN SIN COMBUSTIÓN; OTROS PRODUCTOS QUE CONTENGAN NICOTINA DESTINADOS PARA LA ABSORCIÓN DE NICOTINA EN EL CUERPO HUMANO."
25;PARTIDA;25.04;GRAFITO NATURAL.
25;PARTIDA;25.05;ARENAS NATURALES DE CUALQUIER CLASE, INCLUSO COLOREADAS, EXCEPTO LAS ARENAS METALÍFERAS DEL CAPÍTULO 26.
25;PARTIDA;25.06;"CUARZO (EXCEPTO LAS ARENAS NATURALES); CUARCITA, INCLUSO DESBASTADA O SIMPLEMENTE TROCEADA, POR ASERRADO O DE OTRO MODO, EN BLOQUES O EN PLACAS CUADRADAS O RECTANGULARES."
25;PARTIDA;25.08;"LAS DEMÁS ARCILLAS (EXCEPTO LAS ARCILLAS DILATADAS DE LA PARTIDA 68.06), ANDALUCITA, CIANITA Y SILIMANITA, INCLUSO CALCINADAS; MULLITA; TIERRAS DE CHAMOTA O DE DINAS."
25;PARTIDA;25.10;FOSFATOS DE CALCIO NATURALES, FOSFATOS ALUMINOCÁLCICOS NATURALES Y CRETAS FOSFATADAS.
25;PARTIDA;25.11;"SULFATO DE BARIO NATURAL (BARITINA); CARBONATO DE BARIO NATURAL(WITHERITA), INCLUSO CALCINADO, EXCEPTO EL ÓXIDO DE BARIO DE LA PARTIDA 28.16."
25;PARTIDA;25.13;"PIEDRA PÓMEZ; ESMERIL; CORINDÓN NATURAL, GRANATE NATURAL Y DEMÁS ABRASIVOS NATURALES, INCLUSO TRATADOS TÉRMICAMENTE."
25;PARTIDA;25.15;MÁRMOL, TRAVERTINOS, «ECAUSSINES» Y DEMÁS PIEDRAS CALIZAS DE TALLA O DE CONSTRUCCIÓN DE DENSIDAD APARENTE SUPERIOR O IGUALA2,5, Y ALABASTRO, INCLUSO DESBASTADOS O SIMPLEMENTE TROCEADOS, POR ASERRADO O DE OTRO MODO, EN BLOQUES O EN PLACAS CUADRADAS O RECTANGULARES.
25;PARTIDA;25.16;GRANITO, PÓRFIDO, BASALTO, ARENISCA Y DEMÁS PIEDRAS DE TALLA O DE CONSTRUCCIÓN, INCLUSO DESBASTADOS O SIMPLEMENTE TROCEADOS, POR ASERRADO O DE OTRO MODO, EN BLOQUES O EN PLACAS CUADRADAS O RECTANGULARES.
25;PARTIDA;25.17;"CANTOS, GRAVA, PIEDRAS MACHACADAS, DE LOS TIPOS GENERALMENTE UTILIZADOS PARA HACER HORMIGÓN, O PARA FIRMES DE CARRETERAS, VÍAS FÉRREAS U OTROS BALASTOS, GUIJARROS Y PEDERNAL, INCLUSO TRATADOS TÉRMICAMENTE; MACADÁN DE ESCORIAS O DE DESECHOS INDUSTRIALES SIMILARES, INCLUSO CON MATERIALES COMPRENDIDOS EN LA PRIMERA PARTE DE LA PARTIDA; MACADÁN ALQUITRANADO; GRÁNULOS, TASQUILES (FRAGMENTOS) Y POLVO DE PIEDRAS DE LAS PARTIDAS 25.15 O"
25;PARTIDA;25.16;INCLUSO TRATADOS TÉRMICAMENTE.
25;PARTIDA;25.18;DOLOMITA, INCLUSO SINTERIZADA O CALCINADA, INCLUIDA LA DOLOMITA DESBASTADA O SIMPLEMENTE TROCEADA, POR ASERRADO O DE OTRO MODO, EN BLOQUES O EN PLACAS CUADRADAS O RECTANGULARES.
25;PARTIDA;25.19;"CARBONATO DE MAGNESIO NATURAL (MAGNESITA); MAGNESIA ELECTROFUNDIDA; MAGNESIA CALCINADA A MUERTE(SINTERIZADA), INCLUSO CON PEQUEÑAS CANTIDADES DE OTROS ÓXIDOS AÑADIDOS ANTES DE LA SINTERIZACIÓN; OTRO ÓXIDO DE MAGNESIO, INCLUSO PURO."
25;PARTIDA;25.20;"YESO NATURAL; ANHIDRITA; YESO FRAGUABLE (CONSISTENTE EN YESO NATURAL CALCINADO O EN SULFATO DE CALCIO), INCLUSO COLOREADO O CON PEQUEÑAS CANTIDADES DE ACELERADORES O RETARDADORES."
25;PARTIDA;25.22;CALVIVA, CAL APAGADA Y CAL HIDRÁULICA, EXCEPTO EL ÓXIDO Y EL HIDRÓXIDO DE CALCIO DE LA PARTIDA 28.25.
25;PARTIDA;25.23;CEMENTOS HIDRÁULICOS (COMPRENDIDOS LOS CEMENTOS SIN PULVERIZAR O CLINKER), INCLUSO COLOREADOS.
25;PARTIDA;25.24;AMIANTO (ASBESTO).
25;PARTIDA;25.25;"MICA, INCLUIDA LA EXFOLIADA EN LAMINILLAS IRREGULARES («SPLITTINGS»); DESPERDICIOS DE MICA."
25;PARTIDA;25.26;"ESTEATITA NATURAL, INCLUSO DESBASTADA O SIMPLEMENTE TROCEADA, POR ASERRADO O DE OTRO MODO, EN BLOQUES O EN PLACAS CUADRADAS O RECTANGULARES; TALCO."
25;PARTIDA;25.29;"FELDESPATO; LEUCITA; NEFELINA Y NEFELINA SIENITA; ESPATO FLÚOR."
25;PARTIDA;25.30;MATERIAS MINERALES NO EXPRESADAS NI COMPRENDIDAS EN OTRA PARTE.
26;PARTIDA;26.01;MINERALES DE HIERRO Y SUS CONCENTRADOS, INCLUIDAS LAS PIRITAS DE HIERRO TOSTADAS (CENIZAS DE PIRITAS).
26;PARTIDA;26.12;MINERALES DE URANIO O TORIO, Y SUS CONCENTRADOS.
26;PARTIDA;26.13;MINERALES DE MOLIBDENO Y SUS CONCENTRADOS.
26;PARTIDA;26.15;MINERALES DE NIOBIO, TANTALIO, VANADIO O CIRCONIO, Y SUS CONCENTRADOS.
26;PARTIDA;26.16;MINERALES DE LOS METALES PRECIOSOS Y SUS CONCENTRADOS.
26;PARTIDA;26.17;LOS DEMÁS MINERALES Y SUS CONCENTRADOS.
26;PARTIDA;26.20;ESCORIAS, CENIZAS Y RESIDUOS(EXCEPTO LOS DE LA SIDERURGIA) QUE CONTENGAN METAL, ARSÉNICO, O SUS COMPUESTOS.
26;PARTIDA;26.21;"LAS DEMÁS ESCORIAS Y CENIZAS, INCLUIDAS LAS CENIZAS DE ALGAS; CENIZAS Y RESIDUOS PROCEDENTES DE LA INCINERACIÓN DE DESECHOS MUNICIPALES."
27;PARTIDA;27.01;"HULLAS; BRIQUETAS, OVOIDES Y COMBUSTIBLES SÓLIDOS SIMILARES, OBTENIDOS DE LA HULLA."
27;PARTIDA;27.02;LIGNITOS, INCLUSO AGLOMERADOS, EXCEPTO EL AZABACHE.
27;PARTIDA;27.07;"ACEITES Y DEMÁS PRODUCTOS DE LA DESTILACIÓN DE LOS ALQUITRANES DE HULLA DE ALTA TEMPERATURA; PRODUCTOS ANÁLOGOS EN LOS QUE LOS CONSTITUYENTES AROMÁTICOS PREDOMINEN EN PESO SOBRE LOS NO AROMÁTICOS."
27;PARTIDA;27.08;BREA Y COQUE DE BREA DE ALQUITRÁN DE HULLA O DE OTROS ALQUITRANES MINERALES.
27;PARTIDA;27.10;"ACEITES DE PETRÓLEO O DE MINERAL BITUMINOSO, EXCEPTO LOS ACEITES CRUDOS; PREPARACIONES NO EXPRESADAS NI COMPRENDIDAS EN OTRA PARTE, CON UN CONTENIDO DE ACEITES DE PETRÓLEO O DE MINERAL BITUMINOSO SUPERIOR O IGUAL A L70% EN PESO, EN LAS QUE ESTOS ACEITES CONSTITUYAN EL ELEMENTO BASE; DESECHOS DE ACEITES."
27;PARTIDA;27.11;GAS DE PETRÓLEO Y DEMÁS HIDROCARBUROS GASEOSOS.
27;PARTIDA;27.12;"VASELINA; PARAFINA, CERA DE PETRÓLEO MICROCRISTALINA, «SLACK WAX», OZOQUERITA, CERA DE LIGNITO, CERA DE TURBA, DEMÁS CERAS MINERALES Y PRODUCTOS SIMILARES OBTENIDOS POR SÍNTESIS O POR OTROS PROCEDIMIENTOS, INCLUSO COLOREADOS."
27;PARTIDA;27.13;COQUE DE PETRÓLEO, BETÚN DE PETRÓLEO Y DEMÁS RESIDUOS DE LOS ACEITES DE PETRÓLEO O DE MINERAL BITUMINOSO.
27;PARTIDA;27.14;"BETUNES Y ASFALTOS NATURALES; PIZARRAS Y ARENAS BITUMINOSAS; ASFALTITAS Y ROCAS ASFÁLTICAS."
28;PARTIDA;28.01;FLÚOR, CLORO, BROMO Y YODO.
28;PARTIDA;28.04;HIDRÓGENO, GASES NOBLES Y DEMÁS ELEMENTOS NO METÁLICOS.
28;PARTIDA;28.05;"METALES ALCALINOS O ALCALINOTÉRREOS; METALES DE LAS TIERRAS RARAS, ESCANDIO E ITRIO, INCLUSO MEZCLADOS O ALEADOS ENTRE SÍ; MERCURIO."
28;PARTIDA;28.06;"CLORURO DE HIDRÓGENO (ÁCIDO CLORHÍDRICO); ÁCIDO CLOROSULFÚRICO."
28;PARTIDA;28.09;"PENTÓXIDO DE DIFÓSFORO; ÁCIDO FOSFÓRICO; ÁCIDOS POLIFOSFÓRICOS, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA."
28;PARTIDA;28.11;LOS DEMÁS ÁCIDOS INORGÁNICOS Y LOS DEMÁS COMPUESTOS OXIGENADOS INORGÁNICOS DE LOS ELEMENTOS NO METÁLICOS.
28;PARTIDA;28.12;HALOGENUROS Y OXIHALOGENUROS DE LOS ELEMENTOS NO METÁLICOS.
28;PARTIDA;28.13;"SULFUROS DE LOS ELEMENTOS NO METÁLICOS; TRISULFURO DE FÓSFORO COMERCIAL."
28;PARTIDA;28.14;AMONÍACO ANHIDRO O EN DISOLUCIÓN ACUOSA.
28;PARTIDA;28.15;"HIDRÓXIDO DE SODIO (SOSA O SODA CÁUSTICA); HIDRÓXIDO DE POTASIO (POTASA CÁUSTICA); PERÓXIDOS DE SODIO O DE POTASIO."
28;PARTIDA;28.16;"HIDRÓXIDO Y PERÓXIDO DE MAGNESIO; ÓXIDOS, HIDRÓXIDOS PERÓXIDOS, DE ESTRONCIO O DE BARIO."
28;PARTIDA;28.18;"CORINDÓN ARTIFICIAL, AUNQUE NO SEA DE CONSTITUCIÓN QUÍMICA DEFINIDA; ÓXIDO DE ALUMINIO; HIDRÓXIDO DE ALUMINIO."
28;PARTIDA;28.19;ÓXIDOS E HIDRÓXIDOS DE CROMO.
28;PARTIDA;28.20;ÓXIDOS DE MANGANESO.
28;PARTIDA;28.21;"ÓXIDOS E HIDRÓXIDOS DE HIERRO; TIERRAS COLORANTES CON UN CONTENIDO DE HIERRO COMBINADO, EXPRESADO EN FE2 O 3, SUPERIOR O IGUAL AL 70 % EN PESO."
28;PARTIDA;28.24;"ÓXIDOS DE PLOMO; MINIO Y MINIO ANARANJADO."
28;PARTIDA;28.25;"HIDRAZINA E HIDROXILAMINA Y SUS SALES INORGÁNICAS; LAS DEMÁS BASES INORGÁNICAS; LOS DEMÁS ÓXIDOS, HIDRÓXIDOS Y PERÓXIDOS DE METALES."
28;PARTIDA;28.26;"FLUORUROS; FLUOROSILICATOS, FLUOROALUMINATOS Y DEMÁS SALES COMPLEJAS DE FLÚOR."
28;PARTIDA;28.27;"CLORUROS, OXICLORUROS E HIDROXICLORUROS; BROMUROS OXIBROMUROS; YODUROS Y OXIYODUROS."
28;PARTIDA;28.28;"HIPOCLORITOS; HIPOCLORITO DE CALCIO COMERCIAL; CLORITOS; HIPOBROMITOS."
28;PARTIDA;28.29;"CLORATOS Y PERCLORATOS; BROMATOS Y PERBROMATOS; YODATOS Y PERYODATOS."
28;PARTIDA;28.30;"SULFUROS; POLISULFUROS, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA."
28;PARTIDA;28.31;DITIONITOS Y SULFOXILATOS.
28;PARTIDA;28.32;"SULFITOS; TIOSULFATOS."
28;PARTIDA;28.33;"SULFATOS; ALUMBRES; PEROXOSULFATOS (PERSULFATOS)."
28;PARTIDA;28.34;"NITRITOS; NITRATOS."
28;PARTIDA;28.35;"FOSFINATOS(HIPOFOSFITOS), FOSFONATOS(FOSFITOS)Y FOSFATOS; POLIFOSFATOS, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA."
28;PARTIDA;28.36;"CARBONATOS; PEROXOCARBONATOS(PERCARBONATOS); CARBONATO DE AMONIO COMERCIAL QUE CONTENGA CARBAMATO DE AMONIO."
28;PARTIDA;28.37;CIANUROS, OXICIANUROS Y CIANUROS COMPLEJOS.
28;PARTIDA;28.39;"SILICATOS; SILICATOS COMERCIALES DE LOS METALES ALCALINOS."
28;PARTIDA;28.40;"BORATOS; PEROXOBORATOS (PERBORATOS)."
28;PARTIDA;28.41;SALES DE LOS ÁCIDOS OXOMETÁLICOS O PEROXOMETÁLICOS.
28;PARTIDA;28.42;LAS DEMÁS SALES DE LOS ÁCIDOS O PEROXOÁCIDOS INORGÁNICOS (INCLUIDOS LOS ALUMINOSILICATOS, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA), EXCEPTO LOS AZIDUROS (AZIDAS).
28;PARTIDA;28.43;"METAL PRECIOSO EN ESTADO COLOIDAL; COMPUESTOS INORGÁNICOS U ORGÁNICOS DE METAL PRECIOSO, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA; AMALGAMAS DE METAL PRECIOSO."
28;PARTIDA;28.44;"ELEMENTOS QUÍMICOS RADIACTIVOS E ISÓTOPOS RADIACTIVOS ((INCLUIDOS LOS ELEMENTOS QUÍMICOS E ISÓTOPOS FISIONABLES O FÉRTILES) Y SUS COMPUESTOS; MEZCLAS Y RESIDUOS QUE CONTENGAN ESTOS PRODUCTOS."
28;PARTIDA;28.45;"ISÓTOPOS, EXCEPTO LOS DE LA PARTIDA 28.44; SUS COMPUESTOS INORGÁNICOS U ORGÁNICOS, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA."
28;PARTIDA;28.46;COMPUESTOS INORGÁNICOS U ORGÁNICOS, DE METALES DE LAS TIERRAS RARAS, DEL ITRIO, DEL ESCANDIO O DE LAS MEZCLAS DE ESTOS METALES.
28;PARTIDA;28.49;CARBUROS, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA.
28;PARTIDA;28.52;COMPUESTOS INORGÁNICOS U ORGÁNICOS DE MERCURIO, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA, EXCEPTO LAS AMALGAMAS.
28;PARTIDA;28.53;"FOSFUROS, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA, EXCEPTO LOS FERROFÓSFOROS; LOS DEMÁS COMPUESTOS INORGÁNICOS (INCLUIDA EL AGUA DESTILADA, DE CONDUCTIVIDAD O DEL MISMO GRADO DE PUREZA); AIRE LÍQUIDO, AUNQUE SE LE HAYAN ELIMINADO LOS GASES NOBLES; AIRE COMPRIMIDO; AMALGAMAS, EXCEPTO LAS DE METAL PRECIOSO."
29;PARTIDA;29.01;HIDROCARBUROS ACÍCLICOS.
29;PARTIDA;29.02;HIDROCARBUROS CÍCLICOS.
29;PARTIDA;29.03;DERIVADOS HALOGENADOS DE LOS HIDROCARBUROS.
29;PARTIDA;29.04;DERIVADOS SULFONADOS, NITRADOS O NITROSADOS DE LOS HIDROCARBUROS, INCLUSO HALOGENADOS.
29;PARTIDA;29.05;ALCOHOLES ACÍCLICOS Y SUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS O NITROSADOS.
29;PARTIDA;29.06;ALCOHOLES CÍCLICOS Y SUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS O NITROSADOS.
29;PARTIDA;29.07;"FENOLES; FENOLES-ALCOHOLES."
29;PARTIDA;29.08;DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS O NITROSADOS, DE LOS FENOLES O DE LOS FENOLES-ALCOHOLES.
29;PARTIDA;29.09;ÉTERES, ÉTERES-ALCOHOLES, ÉTERES-FENOLES, ÉTERES-ALCOHOLES- FENOLES, PERÓXIDOS DE ALCOHOLES, PERÓXIDOS DE ÉTERES, PERÓXIDOS DE ACETALES Y DE HEMIACETALES, PERÓXIDOS DE CETONAS(AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA), Y SUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS O NITROSADOS.
29;PARTIDA;29.10;EPÓXIDOS, EPOXIALCOHOLES, EPOXIFENOLES Y EPOXIÉTERES, TRES ÁTOMOS EN EL CICLO, Y SUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS O NITROSADOS.
29;PARTIDA;29.12;"ALDEHÍDOS, INCLUSO CON OTRAS FUNCIONES OXIGENADAS; POLÍMEROS CÍCLICOS DE LOS ALDEHÍDOS; PARAFORMALDEHÍDO."
29;PARTIDA;29.14;CETONAS Y QUINONAS, INCLUSO CON OTRAS FUNCIONES OXIGENADAS, Y SUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS O NITROSADOS.
29;PARTIDA;29.15;"ÁCIDOS MONOCARBOXÍLICOS ACÍCLICOS SATURADOS Y ANHÍDRIDOS, HALOGENUROS, PERÓXIDOS Y PEROXIÁCIDOS; SUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS O NITROSADOS."
29;PARTIDA;29.16;"ÁCIDOS MONOCARBOXÍLICOS ACÍCLICOS NO SATURADOS YÁCIDOS MONOCARBOXÍLICOS CÍCLICOS, SUS ANHÍDRIDOS, HALOGENUROS, PERÓXIDOS Y PEROXIÁCIDOS; SUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS O NITROSADOS."
29;PARTIDA;29.17;"ÁCIDOS POLICARBOXÍLICOS, SUS ANHÍDRIDOS, HALOGENUROS, PERÓXIDOS Y PEROXIÁCIDOS; SUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS O NITROSADOS."
29;PARTIDA;29.18;"ÁCIDOS CARBOXÍLICOS CON FUNCIONES OXIGENADAS SUPLEMENTARIAS Y SUS ANHÍDRIDOS, HALOGENUROS, PERÓXIDOS Y PEROXIÁCIDOS; SUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS O NITROSADOS."
29;PARTIDA;29.19;"ÉSTERES FOSFÓRICOS Y SUS SALES, INCLUIDOS LOS LACTOFOSFATOS; SUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS O NITROSADOS."
29;PARTIDA;29.20;"ÉSTERES DE LOS DEMÁS ÁCIDOS INORGÁNICOS DE LOS NO METALES (EXCEPTO LOS ÉSTERES DE HALOGENUROS DE HIDRÓGENO) Y SUS SALES; SUS DERIVADOS HALOGENADOS, SULFONADOS, NITRADOS O NITROSADOS."
29;PARTIDA;29.21;COMPUESTOS CON FUNCIÓN AMINA.
29;PARTIDA;29.22;COMPUESTOS AMINADOS CON FUNCIONES OXIGENADAS.
29;PARTIDA;29.23;"SALES E HIDRÓXIDOS DE AMONIO CUATERNARIO; LECITINAS DEMÁS FOSFOAMINOLÍPIDOS, AUNQUE NO SEAN DE CONSTITUCIÓN QUÍMICA DEFINIDA."
29;PARTIDA;29.24;"COMPUESTOS CON FUNCIÓN CARBOXIAMIDA; COMPUESTOS FUNCIÓN AMIDA DEL ÁCIDO CARBÓNICO."
29;PARTIDA;29.25;COMPUESTOS CON FUNCIÓN CARBOXIIMIDA(INCLUIDA LA SACARINA Y SUS SALES) O CON FUNCIÓN IMINA.
29;PARTIDA;29.26;COMPUESTOS CON FUNCIÓN NITRILO.
29;PARTIDA;29.29;COMPUESTOS CON OTRAS FUNCIONES NITROGENADAS.
29;PARTIDA;29.30;TIOCOMPUESTOS ORGÁNICOS.
29;PARTIDA;29.31;LOS DEMÁS COMPUESTOS ÓRGANO-INORGÁNICOS.
29;PARTIDA;29.32;COMPUESTOS HETEROCÍCLICOS CON HETEROÁTOMO(S)DE OXÍGENO EXCLUSIVAMENTE.
29;PARTIDA;29.33;COMPUESTOS HETEROCÍCLICOS CON HETEROÁTOMO(S) NITRÓGENO EXCLUSIVAMENTE.
29;PARTIDA;29.34;"ÁCIDOS NUCLEICOS Y SUS SALES, AUNQUE NO SEAN CONSTITUCIÓN QUÍMICA DEFINIDA; LOS DEMÁS COMPUESTOS HETEROCÍCLICOS."
29;PARTIDA;29.35;SULFONAMIDAS.
29;PARTIDA;29.36;PROVITAMINAS Y VITAMINAS, NATURALES O REPRODUCIDAS SÍNTESIS (INCLUIDOS LOS CONCENTRADOS NATURALES) Y SUS DERIVADOS UTILIZADOS PRINCIPALMENTE COMO VITAMINAS, MEZCLADOS O NO ENTRE SÍ O EN DISOLUCIONES DE CUALQUIER CLASE.
29;PARTIDA;29.37;"HORMONAS, PROSTAGLANDINAS, TROMBOXANOS Y LEUCOTRIENOS, NATURALES O REPRODUCIDOS POR SÍNTESIS; SUS DERIVADOS Y ANÁLOGOS ESTRUCTURALES, INCLUIDOS LOS POLIPÉPTIDOS DE CADENA MODIFICADA, UTILIZADOS PRINCIPALMENTE COMO HORMONAS."
29;PARTIDA;29.38;HETERÓSIDOS, NATURALES O REPRODUCIDOS POR SÍNTESIS, SALES, ÉTERES, ÉSTERES Y DEMÁS DERIVADOS.
29;PARTIDA;29.39;ALCALOIDES, NATURALES O REPRODUCIDOS POR SÍNTESIS, SALES, ÉTERES, ÉSTERES Y DEMÁS DERIVADOS.
29;PARTIDA;29.41;ANTIBIÓTICOS.
30;PARTIDA;30.01;"GLÁNDULAS Y DEMÁS ÓRGANOS PARA USOS OPOTERÁPICOS, DESECADOS, INCLUSO PULVERIZADOS; EXTRACTOS DE GLÁNDULAS O  DE OTROS ÓRGANOS O DE SUS SECRECIONES, PARA USOS OPOTERÁPICOS; HEPARINA Y SUS SALES; LAS DEMÁS SUSTANCIAS HUMANAS O ANIMALES PREPARADAS PARA USOS TERAPÉUTICOS O PROFILÁCTICOS, NO EXPRESADAS NI COMPRENDIDAS EN OTRA PARTE."
30;PARTIDA;30.02;"SANGRE HUMANA; SANGRE ANIMAL PREPARADA PARA USOS TERAPÉUTICOS, PROFILÁCTICOS O DE DIAGNÓSTICO; ANTISUEROS (SUEROS CON ANTICUERPOS), DEMÁS FRACCIONES DE LA SANGRE Y  PRODUCTOS INMUNOLÓGICOS, INCLUSO MODIFICADOS U OBTENIDOS POR PROCESOS BIOTECNOLÓGICOS; VACUNAS, TOXINAS, CULTIVOS DE MICROORGANISMOS (EXCEPTO LAS LEVADURAS) Y PRODUCTOS SIMILARES; CULTIVOS DE CÉLULAS, INCLUSO MODIFICADAS."
30;PARTIDA;30.03;MEDICAMENTOS (EXCEPTO LOS PRODUCTOS DE LAS PARTIDAS 30.02, 30.05 O 30.06) CONSTITUIDOS POR PRODUCTOS MEZCLADOS ENTRE SÍ, PREPARADOS PARA USOS TERAPÉUTICOS O PROFILÁCTICOS, SIN DOSIFICAR NI ACONDICIONAR PARA LA VENTA AL POR MENOR.
30;PARTIDA;30.04;MEDICAMENTOS (EXCEPTO LOS PRODUCTOS DE LAS PARTIDAS 30.02, 30.05 O 30.06) CONSTITUIDOS POR PRODUCTOS MEZCLADOS O SIN MEZCLAR, PREPARADOS PARA USOS TERAPÉUTICOS O PROFILÁCTICOS, DOSIFICADOS (INCLUIDOS LOS ADMINISTRADOS POR VÍA TRANSDÉRMICA) O ACONDICIONADOS PARA LA VENTA AL POR MENOR.
